trans_time,total_amount,nin,nout,vout_weights
1474089751,668,4,2,0.9178122636812681
1475134522,8494,57,2,0.999940884965382
1474337660,3467,23,2,0.99854319479605
1475134522,8494,57,2,0.999940884965382
1460979307,2586,17,2,0.9998000052059186
1470962298,3915,26,2,0.9997782926852266
1460337404,5975,40,2,0.9998998260358284
1462925848,815,5,2,0.9177909797443301
1469180287,519,3,2,0.9298676666118414
1472693618,4799,32,2,0.9998559820428607
1459989056,2732,18,2,0.9998527916617276
1460337404,5975,40,2,0.9998998260358284
1473201094,5246,35,2,0.9998345295292054
1462322485,8334,56,2,0.999896816564226
1461550203,2292,15,2,0.9997984670237275
1464792135,5978,40,2,0.9998709754494828
1468467714,6125,41,2,0.9998750078749843
1460337404,5975,40,2,0.9998998260358284
1463025580,2886,19,2,0.9997888697853808
1472516596,5239,35,2,0.999880895356975
1474337660,3467,23,2,0.99854319479605
1460337404,7458,50,2,0.9999180361543696
1462497757,6269,42,2,0.9999150062071785
1474254571,2439,16,2,0.999672345569113
1462243242,5981,40,2,0.9998998298350671
1464603514,372,2,2,0.8272626045866748
1476741885,664,4,2,0.9490269270733248
1464407255,3916,26,2,0.99989249983045
1474532570,4357,29,2,0.9996790830617539
1475835574,9959,67,2,0.9999401480324724
1463542886,4204,28,2,0.9997969382424521
1472693618,4799,32,2,0.9998559820428607
1465537636,4948,33,2,0.9998629314076842
1472174446,6423,43,2,0.99991392776621
1465537636,4948,33,2,0.9998629314076842
1472856303,7159,48,2,0.9999166710276297
1463027699,7304,49,2,0.9998776052922376
1463542886,4204,28,2,0.9997969382424521
1473489912,12030,81,2,0.9999478038745777
1472693618,4799,32,2,0.9998559820428607
1460337404,7458,50,2,0.9999180361543696
1467223046,2884,19,2,0.9997999638224783
1472856303,7159,48,2,0.9999166710276297
1460337404,5975,40,2,0.9998998260358284
1462144946,7455,50,2,0.9999041094733603
1465427487,4801,32,2,0.9998360459853269
1474532570,4357,29,2,0.9996790830617539
1476324709,1555,10,2,0.9954779478127528
1476831299,814,5,2,0.9933721087085243
1470567620,5537,37,2,0.9998883953183803
1463542886,4204,28,2,0.9997969382424521
1467964855,3770,25,2,0.9998417232775701
1474337660,3467,23,2,0.99854319479605
1467907009,3617,24,2,0.9997994950103133
1475134522,8494,57,2,0.999940884965382
1470791306,5393,36,2,0.9987783904344882
1465537636,4948,33,2,0.9998629314076842
1472174446,6423,43,2,0.99991392776621
1460337404,5975,40,2,0.9998998260358284
1467223046,2884,19,2,0.9997999638224783
1471474927,7007,47,2,0.9999230665345982
1468374666,4950,33,2,0.9998891225941657
1472174446,4501,30,2,0.9997933280395891
1474494973,7307,49,2,0.999928525680372
1474494973,7307,49,2,0.999928525680372
1470567620,5537,37,2,0.9998883953183803
1475468286,224,1,2,0.7072316226302142
1473489912,12030,81,2,0.9999478038745777
1474494973,7307,49,2,0.999928525680372
1475134522,8494,57,2,0.999940884965382
1472174446,4501,30,2,0.9997933280395891
1460960069,225,1,2,0.7014729388475333
1468990206,6279,42,2,0.9998865749666976
1474835994,7010,47,2,0.9999224428155834
1471474927,7007,47,2,0.9999230665345982
1471526026,815,5,2,0.9972435966063083
1471838613,225,1,2,0.6900877584602434
1470013705,4646,31,2,0.9991367004948732
1471474927,7007,47,2,0.9999230665345982
1473489912,12030,81,2,0.9999478038745777
1475835574,9959,67,2,0.9999401480324724
1475835574,9959,67,2,0.9999401480324724
1472693618,4799,32,2,0.9998559820428607
1460979307,2586,17,2,0.9998000052059186
1463027699,7304,49,2,0.9998776052922376
1473489912,12030,81,2,0.9999478038745777
1460337404,7458,50,2,0.9999180361543696
1472693618,4799,32,2,0.9998559820428607
1461069758,520,3,2,0.996899710987529
1467223046,2884,19,2,0.9997999638224783
1464916999,816,5,2,0.9071227669120301
1475801040,4507,30,2,0.9998761513890105
1462244769,1256,8,2,0.9982548294063586
1464407255,3916,26,2,0.99989249983045
1472856303,7159,48,2,0.9999166710276297
1476227926,5237,35,2,0.9999074406589338
1475801040,4507,30,2,0.9998761513890105
1471474927,7007,47,2,0.9999230665345982
1474494973,7307,49,2,0.999928525680372
1466828403,2436,16,2,0.9997678249177873
1473113002,5531,37,2,0.9998990499919329
1475555248,4947,33,2,0.9998633552337768
1472856303,7159,48,2,0.9999166710276297
1460337404,7458,50,2,0.9999180361543696
1469257587,2879,19,2,0.9997988534680673
1468467714,6125,41,2,0.9998750078749843
1471574190,3176,21,2,0.9996756990052533
1469070386,4063,27,2,0.9998543729960274
1471474927,7007,47,2,0.9999230665345982
1462144946,7455,50,2,0.9999041094733603
1460337404,5975,40,2,0.9998998260358284
1464792135,5978,40,2,0.9998709754494828
1468467714,6125,41,2,0.9998750078749843
1460555838,3031,20,2,0.9997995753780817
1474494973,7307,49,2,0.999928525680372
1473489912,12030,81,2,0.9999478038745777
1475581665,4651,31,2,0.9995643428798489
1472856303,7159,48,2,0.9999166710276297
1474835994,7010,47,2,0.9999224428155834
1464407255,3916,26,2,0.99989249983045
1462501566,6420,43,2,0.999879775455679
1468990206,6279,42,2,0.9998865749666976
1465537636,4948,33,2,0.9998629314076842
1465427487,4801,32,2,0.9998360459853269
1467223046,2884,19,2,0.9997999638224783
1476227926,5237,35,2,0.9999074406589338
1464407255,3916,26,2,0.99989249983045
1472174446,6423,43,2,0.99991392776621
1468895051,5242,35,2,0.999854255262391
1466711423,3469,23,2,0.9996900349081483
1460337404,7458,50,2,0.9999180361543696
1465396078,814,5,2,0.9913092558983887
1474494973,7307,49,2,0.999928525680372
1468990206,6279,42,2,0.9998865749666976
1474494973,7307,49,2,0.999928525680372
1462144946,7455,50,2,0.9999041094733603
1465537636,4948,33,2,0.9998629314076842
1465427487,4801,32,2,0.9998360459853269
1463027699,7304,49,2,0.9998776052922376
1462322485,8334,56,2,0.999896816564226
1474835994,7010,47,2,0.9999224428155834
1473113002,5531,37,2,0.9998990499919329
1461304818,963,6,2,0.998911942487265
1473489912,12030,81,2,0.9999478038745777
1470791306,5393,36,2,0.9987783904344882
1474494973,7307,49,2,0.999928525680372
1470808128,8043,54,2,0.9989149540036535
1464748014,2440,16,2,0.9998142607698893
1462932908,814,5,2,0.9976104901004286
1468680723,3612,24,2,0.9998332369812095
1471474927,7007,47,2,0.9999230665345982
1464407255,3916,26,2,0.99989249983045
1468555462,3767,25,2,0.9998178586815036
1462361031,670,4,2,0.9979150208042101
1462501566,6420,43,2,0.999879775455679
1475555248,4947,33,2,0.9998633552337768
1463025580,2886,19,2,0.9997888697853808
1474254571,2439,16,2,0.999672345569113
1471308042,4654,31,2,0.9998943867195291
1462850953,7603,51,2,0.99988258768727
1462243242,5981,40,2,0.9998998298350671
1462501566,6420,43,2,0.999879775455679
1462243242,5981,40,2,0.9998998298350671
1461028934,5390,36,2,0.9998680453531775
1462322485,8334,56,2,0.999896816564226
1473034121,7010,47,2,0.9999134335380624
1470791306,5393,36,2,0.9987783904344882
1462322485,8334,56,2,0.999896816564226
1459902080,3177,21,2,0.9998336761467151
1460337404,7458,50,2,0.9999180361543696
1475581665,4651,31,2,0.9995643428798489
1468990206,6279,42,2,0.9998865749666976
1464792135,5978,40,2,0.9998709754494828
1463027699,7304,49,2,0.9998776052922376
1476839736,1107,7,2,0.9993735670392322
1475835574,9959,67,2,0.9999401480324724
1467964855,3770,25,2,0.9998417232775701
1472174446,4501,30,2,0.9997933280395891
1465427487,4801,32,2,0.9998360459853269
1476227926,5237,35,2,0.9999074406589338
1475581665,4651,31,2,0.9995643428798489
1475473145,668,4,2,0.9951639769595845
1471474927,7007,47,2,0.9999230665345982
1471574190,3176,21,2,0.9996756990052533
1475835574,9959,67,2,0.9999401480324724
1475134522,8494,57,2,0.999940884965382
1459902080,3177,21,2,0.9998336761467151
1463027699,7304,49,2,0.9998776052922376
1462144946,7455,50,2,0.9999041094733603
1471474927,7007,47,2,0.9999230665345982
1461334795,963,6,2,0.9961627203040057
1460465041,963,6,2,0.7856298866178948
1475133071,4060,27,2,0.9998741327734391
1468545449,814,5,2,0.7519673034700399
1466610812,2437,16,2,0.9997987039282666
1462322485,8334,56,2,0.999896816564226
1468374666,4950,33,2,0.9998891225941657
1470808128,8043,54,2,0.9989149540036535
1463208294,3762,25,2,0.9997999412315195
1468680723,3612,24,2,0.9998332369812095
1462840111,3028,20,2,0.9998253175264084
1474494973,7307,49,2,0.999928525680372
1472693618,4799,32,2,0.9998559820428607
1462497757,6269,42,2,0.9999150062071785
1464407255,3916,26,2,0.99989249983045
1469070386,4063,27,2,0.9998543729960274
1460337404,7458,50,2,0.9999180361543696
1463027699,7304,49,2,0.9998776052922376
1476839736,1107,7,2,0.9993735670392322
1472693618,4799,32,2,0.9998559820428607
1472516596,5239,35,2,0.999880895356975
1464135897,666,4,2,0.96647955729824
1471308042,4654,31,2,0.9998943867195291
1466828403,2436,16,2,0.9997678249177873
1475133071,4060,27,2,0.9998741327734391
1471308042,4654,31,2,0.9998943867195291
1474089751,668,4,2,0.9178122636812681
1459902080,3177,21,2,0.9998336761467151
1474532570,4357,29,2,0.9996790830617539
1467964855,3770,25,2,0.9998417232775701
1464792135,5978,40,2,0.9998709754494828
1473201094,5246,35,2,0.9998345295292054
1462501566,6420,43,2,0.999879775455679
1460337404,7458,50,2,0.9999180361543696
1470010471,519,3,2,0.9581285854457359
1476757203,1402,9,2,0.998378006565448
1462322485,8334,56,2,0.999896816564226
1463469581,373,2,2,0.966164742783376
1464615435,815,5,2,0.9840793265710259
1462497757,6269,42,2,0.9999150062071785
1468374666,4950,33,2,0.9998891225941657
1462322485,8334,56,2,0.999896816564226
1462322485,8334,56,2,0.999896816564226
1465537636,4948,33,2,0.9998629314076842
1475555248,4947,33,2,0.9998633552337768
1462144946,7455,50,2,0.9999041094733603
1472856303,7159,48,2,0.9999166710276297
1462840111,3028,20,2,0.9998253175264084
1472174446,4501,30,2,0.9997933280395891
1473034121,7010,47,2,0.9999134335380624
1475473145,668,4,2,0.9951639769595845
1463542886,4204,28,2,0.9997969382424521
1472856303,7159,48,2,0.9999166710276297
1462501566,6420,43,2,0.999879775455679
1468680723,3612,24,2,0.9998332369812095
1475555248,4947,33,2,0.9998633552337768
1473201094,5246,35,2,0.9998345295292054
1460266044,1406,9,2,0.9969714095129749
1473936321,667,4,2,0.9975464511608002
1474254571,2439,16,2,0.999672345569113
1462144946,7455,50,2,0.9999041094733603
1468845561,3616,24,2,0.9998333276176472
1474532570,4357,29,2,0.9996790830617539
1463542886,4204,28,2,0.9997969382424521
1468845561,3616,24,2,0.9998333276176472
1462243242,5981,40,2,0.9998998298350671
1465427487,4801,32,2,0.9998360459853269
1472883144,519,3,2,0.9782883449804836
1472516596,5239,35,2,0.999880895356975
1472538499,1260,8,2,0.9971309609526905
1470808128,8043,54,2,0.9989149540036535
1462144946,7455,50,2,0.9999041094733603
1476839736,1107,7,2,0.9993735670392322
1468680723,3612,24,2,0.9998332369812095
1462243242,5981,40,2,0.9998998298350671
1470291412,1257,8,2,0.9953042921609482
1474601267,668,4,2,0.9745565061343622
1460555838,3031,20,2,0.9997995753780817
1467223046,2884,19,2,0.9997999638224783
1472693618,4799,32,2,0.9998559820428607
1472516596,5239,35,2,0.999880895356975
1464792135,5978,40,2,0.9998709754494828
1472693618,4799,32,2,0.9998559820428607
1467907009,3617,24,2,0.9997994950103133
1470533255,6565,44,2,0.9998960191464756
1475840966,815,5,2,0.996741921018294
1470962298,3915,26,2,0.9997782926852266
1462501566,6420,43,2,0.999879775455679
1468555462,3767,25,2,0.9998178586815036
1468374666,4950,33,2,0.9998891225941657
1468467714,6125,41,2,0.9998750078749843
1470291412,1257,8,2,0.9953042921609482
1476227926,5237,35,2,0.9999074406589338
1470808128,8043,54,2,0.9989149540036535
1473113002,5531,37,2,0.9998990499919329
1475801040,4507,30,2,0.9998761513890105
1461028934,5390,36,2,0.9998680453531775
1460337404,7458,50,2,0.9999180361543696
1470533255,6565,44,2,0.9998960191464756
1462850953,7603,51,2,0.99988258768727
1468467714,6125,41,2,0.9998750078749843
1471308042,4654,31,2,0.9998943867195291
1475225684,816,5,2,0.9912610688506412
1473034121,7010,47,2,0.9999134335380624
1470791306,5393,36,2,0.9987783904344882
1474337660,3467,23,2,0.99854319479605
1474835994,7010,47,2,0.9999224428155834
1467223046,2884,19,2,0.9997999638224783
1473728247,5240,35,2,0.9998723217399764
1471474927,7007,47,2,0.9999230665345982
1473489912,12030,81,2,0.9999478038745777
1468990206,6279,42,2,0.9998865749666976
1466610812,226,1,2,0.5753547925328154
1466711423,3469,23,2,0.9996900349081483
1467964855,3770,25,2,0.9998417232775701
1476227926,5237,35,2,0.9999074406589338
1468990206,6279,42,2,0.9998865749666976
1462850953,7603,51,2,0.99988258768727
1473728247,5240,35,2,0.9998723217399764
1460337404,5975,40,2,0.9998998260358284
1462497757,6269,42,2,0.9999150062071785
1468374666,4950,33,2,0.9998891225941657
1463055689,814,5,2,0.997396761206692
1460337404,5975,40,2,0.9998998260358284
1475835574,9959,67,2,0.9999401480324724
1462850953,7603,51,2,0.99988258768727
1462850953,7603,51,2,0.99988258768727
1466711423,3469,23,2,0.9996900349081483
1468375940,962,6,2,0.99909815371605
1461028934,5390,36,2,0.9998680453531775
1463018670,226,1,2,0.6500716899059628
1463027699,7304,49,2,0.9998776052922376
1473201094,5246,35,2,0.9998345295292054
1473421237,226,1,2,0.9799190798622464
1473113002,5531,37,2,0.9998990499919329
1468895051,5242,35,2,0.999854255262391
1462322485,8334,56,2,0.999896816564226
1462144946,7455,50,2,0.9999041094733603
1470808128,8043,54,2,0.9989149540036535
1470533255,6565,44,2,0.9998960191464756
1472174446,4501,30,2,0.9997933280395891
1470962298,3915,26,2,0.9997782926852266
1462144946,7455,50,2,0.9999041094733603
1462144946,7455,50,2,0.9999041094733603
1464135897,666,4,2,0.96647955729824
1468374666,4950,33,2,0.9998891225941657
1468555462,3767,25,2,0.9998178586815036
1466828403,2436,16,2,0.9997678249177873
1470010471,519,3,2,0.9581285854457359
1474532570,4357,29,2,0.9996790830617539
1475134522,8494,57,2,0.999940884965382
1470013705,4646,31,2,0.9991367004948732
1473489912,12030,81,2,0.9999478038745777
1460337404,5975,40,2,0.9998998260358284
1473489912,12030,81,2,0.9999478038745777
1470962298,3915,26,2,0.9997782926852266
1469150651,5831,39,2,0.9999000025004999
1462243242,5981,40,2,0.9998998298350671
1462497757,6269,42,2,0.9999150062071785
1470533255,6565,44,2,0.9998960191464756
1463025580,2886,19,2,0.9997888697853808
1474835994,7010,47,2,0.9999224428155834
1470808128,8043,54,2,0.9989149540036535
1460337404,7458,50,2,0.9999180361543696
1470808128,8043,54,2,0.9989149540036535
1463027699,7304,49,2,0.9998776052922376
1475555248,4947,33,2,0.9998633552337768
1473034121,7010,47,2,0.9999134335380624
1475555248,4947,33,2,0.9998633552337768
1470533255,6565,44,2,0.9998960191464756
1466711423,3469,23,2,0.9996900349081483
1464792135,5978,40,2,0.9998709754494828
1470962298,3915,26,2,0.9997782926852266
1473034121,7010,47,2,0.9999134335380624
1473728247,5240,35,2,0.9998723217399764
1462933594,2587,17,2,0.999799980415838
1468467714,6125,41,2,0.9998750078749843
1476664999,1401,9,2,0.9948799925688002
1475835574,9959,67,2,0.9999401480324724
1460337404,7458,50,2,0.9999180361543696
1462840111,3028,20,2,0.9998253175264084
1467964855,3770,25,2,0.9998417232775701
1475840966,815,5,2,0.996741921018294
1476152149,2884,19,2,0.9993497342772529
1470808128,8043,54,2,0.9989149540036535
1467907009,3617,24,2,0.9997994950103133
1462590802,814,5,2,0.9875013296881743
1475835574,9959,67,2,0.9999401480324724
1466828403,2436,16,2,0.9997678249177873
1476259708,816,5,2,0.9980155971994533
1473728247,5240,35,2,0.9998723217399764
1473745686,520,3,2,0.9894809957459937
1461028934,5390,36,2,0.9998680453531775
1470791306,5393,36,2,0.9987783904344882
1461550203,2292,15,2,0.9997984670237275
1469718236,1110,7,2,0.9986708488350486
1470567620,5537,37,2,0.9998883953183803
1473489912,12030,81,2,0.9999478038745777
1460337404,5975,40,2,0.9998998260358284
1469150651,5831,39,2,0.9999000025004999
1475801040,4507,30,2,0.9998761513890105
1475133071,4060,27,2,0.9998741327734391
1473201094,5246,35,2,0.9998345295292054
1474254571,2439,16,2,0.999672345569113
1463027699,7304,49,2,0.9998776052922376
1470567620,5537,37,2,0.9998883953183803
1462501566,6420,43,2,0.999879775455679
1460337404,5975,40,2,0.9998998260358284
1474532570,4357,29,2,0.9996790830617539
1462840111,3028,20,2,0.9998253175264084
1475801040,4507,30,2,0.9998761513890105
1475801040,4507,30,2,0.9998761513890105
1462933594,2587,17,2,0.999799980415838
1476757203,1402,9,2,0.998378006565448
1476227926,5237,35,2,0.9999074406589338
1461550203,2292,15,2,0.9997984670237275
1468374975,2143,14,2,0.9997999600239984
1469718236,1110,7,2,0.9986708488350486
1469762604,521,3,2,0.9899385991345377
1470010471,519,3,2,0.9581285854457359
1470013705,4646,31,2,0.9991367004948732
1474835994,7010,47,2,0.9999224428155834
1468845561,3616,24,2,0.9998333276176472
1462497757,6269,42,2,0.9999150062071785
1465396078,814,5,2,0.9913092558983887
1477097529,961,6,2,0.9948739528194434
1469150651,5831,39,2,0.9999000025004999
1470567620,5537,37,2,0.9998883953183803
1473113002,5531,37,2,0.9998990499919329
1464748014,2440,16,2,0.9998142607698893
1469718236,1110,7,2,0.9986708488350486
1470533255,6565,44,2,0.9998960191464756
1476259708,816,5,2,0.9980155971994533
1467964855,3770,25,2,0.9998417232775701
1465537636,4948,33,2,0.9998629314076842
1468990206,6279,42,2,0.9998865749666976
1470962298,3915,26,2,0.9997782926852266
1475133071,4060,27,2,0.9998741327734391
1469150651,5831,39,2,0.9999000025004999
1474254571,2439,16,2,0.999672345569113
1475134522,8494,57,2,0.999940884965382
1473201094,5246,35,2,0.9998345295292054
1462322485,8334,56,2,0.999896816564226
1468374975,2143,14,2,0.9997999600239984
1460337404,5975,40,2,0.9998998260358284
1472174446,6423,43,2,0.99991392776621
1461028934,5390,36,2,0.9998680453531775
1471474927,7007,47,2,0.9999230665345982
1472174446,6423,43,2,0.99991392776621
1468990206,6279,42,2,0.9998865749666976
1462497757,6269,42,2,0.9999150062071785
1468555462,3767,25,2,0.9998178586815036
1467964855,3770,25,2,0.9998417232775701
1468555462,3767,25,2,0.9998178586815036
1462850953,7603,51,2,0.99988258768727
1470962298,3915,26,2,0.9997782926852266
1471474927,7007,47,2,0.9999230665345982
1466828403,2436,16,2,0.9997678249177873
1475581665,4651,31,2,0.9995643428798489
1473728247,5240,35,2,0.9998723217399764
1471308042,4654,31,2,0.9998943867195291
1466828403,2436,16,2,0.9997678249177873
1461069758,520,3,2,0.996899710987529
1474494973,7307,49,2,0.999928525680372
1474447650,1406,9,2,0.9972087866898943
1475835574,9959,67,2,0.9999401480324724
1476152149,2884,19,2,0.9993497342772529
1465537636,4948,33,2,0.9998629314076842
1472856303,7159,48,2,0.9999166710276297
1476227926,5237,35,2,0.9999074406589338
1474835994,7010,47,2,0.9999224428155834
1463208294,3762,25,2,0.9997999412315195
1463542886,4204,28,2,0.9997969382424521
1461550203,2292,15,2,0.9997984670237275
1474494973,7307,49,2,0.999928525680372
1473034121,7010,47,2,0.9999134335380624
1468374666,4950,33,2,0.9998891225941657
1462322485,8334,56,2,0.999896816564226
1462144946,7455,50,2,0.9999041094733603
1474532570,4357,29,2,0.9996790830617539
1462850953,7603,51,2,0.99988258768727
1462497757,6269,42,2,0.9999150062071785
1475835574,9959,67,2,0.9999401480324724
1468375940,962,6,2,0.99909815371605
1467223046,2884,19,2,0.9997999638224783
1463027699,7304,49,2,0.9998776052922376
1460337404,7458,50,2,0.9999180361543696
1462501566,6420,43,2,0.999879775455679
1468680723,3612,24,2,0.9998332369812095
1472173573,669,4,2,0.9809676520142803
1475555248,4947,33,2,0.9998633552337768
1462850953,7603,51,2,0.99988258768727
1462243242,5981,40,2,0.9998998298350671
1472516596,5239,35,2,0.999880895356975
1472524743,962,6,2,0.9988595274374721
1462501566,6420,43,2,0.999879775455679
1475134522,8494,57,2,0.999940884965382
1473489912,12030,81,2,0.9999478038745777
1465537636,4948,33,2,0.9998629314076842
1468680723,3612,24,2,0.9998332369812095
1472516596,5239,35,2,0.999880895356975
1472637297,668,4,2,0.9906806235606951
1461028934,5390,36,2,0.9998680453531775
1476664999,1401,9,2,0.9948799925688002
1476757203,1402,9,2,0.998378006565448
1468467714,6125,41,2,0.9998750078749843
1464407255,3916,26,2,0.99989249983045
1464615435,815,5,2,0.9840793265710259
1461304818,963,6,2,0.998911942487265
1476757203,1402,9,2,0.998378006565448
1469070386,4063,27,2,0.9998543729960274
1472174446,6423,43,2,0.99991392776621
1468555462,3767,25,2,0.9998178586815036
1459902080,3177,21,2,0.9998336761467151
1472693618,4799,32,2,0.9998559820428607
1462243242,5981,40,2,0.9998998298350671
1462244769,1256,8,2,0.9982548294063586
1463027699,7304,49,2,0.9998776052922376
1462144946,7455,50,2,0.9999041094733603
1462497757,6269,42,2,0.9999150062071785
1463542886,4204,28,2,0.9997969382424521
1468895051,5242,35,2,0.999854255262391
1473489912,12030,81,2,0.9999478038745777
1473728247,5240,35,2,0.9998723217399764
1470533255,6565,44,2,0.9998960191464756
1474326978,1108,7,2,0.9961471707444999
1474337660,3467,23,2,0.99854319479605
1463025580,2886,19,2,0.9997888697853808
1464748014,2440,16,2,0.9998142607698893
1473201094,5246,35,2,0.9998345295292054
1467808062,2587,17,2,0.9997990208007582
1460337404,7458,50,2,0.9999180361543696
1474532570,4357,29,2,0.9996790830617539
1462322485,8334,56,2,0.999896816564226
1462322485,8334,56,2,0.999896816564226
1468467714,6125,41,2,0.9998750078749843
1468680723,3612,24,2,0.9998332369812095
1464407255,3916,26,2,0.99989249983045
1462006707,1848,12,2,0.9997999906117581
1470013705,4646,31,2,0.9991367004948732
1475801040,4507,30,2,0.9998761513890105
1473113002,5531,37,2,0.9998990499919329
1465427487,4801,32,2,0.9998360459853269
1473728247,5240,35,2,0.9998723217399764
1476227926,5237,35,2,0.9999074406589338
1462144946,7455,50,2,0.9999041094733603
1463470160,1406,9,2,0.9472563955199613
1462850953,7603,51,2,0.99988258768727
1474835994,7010,47,2,0.9999224428155834
1472174446,6423,43,2,0.99991392776621
1473113002,5531,37,2,0.9998990499919329
1462933594,2587,17,2,0.999799980415838
1463208294,3762,25,2,0.9997999412315195
1470013705,4646,31,2,0.9991367004948732
1471474927,7007,47,2,0.9999230665345982
1472693618,4799,32,2,0.9998559820428607
1471474927,7007,47,2,0.9999230665345982
1472174446,6423,43,2,0.99991392776621
1466711423,3469,23,2,0.9996900349081483
1469150651,5831,39,2,0.9999000025004999
1475134522,8494,57,2,0.999940884965382
1465537636,4948,33,2,0.9998629314076842
1474494973,7307,49,2,0.999928525680372
1467964855,3770,25,2,0.9998417232775701
1472883144,519,3,2,0.9782883449804836
1471308042,4654,31,2,0.9998943867195291
1460337404,7458,50,2,0.9999180361543696
1473113002,5531,37,2,0.9998990499919329
1463542886,4204,28,2,0.9997969382424521
1468895051,5242,35,2,0.999854255262391
1472516596,5239,35,2,0.999880895356975
1471308042,4654,31,2,0.9998943867195291
1476227926,5237,35,2,0.9999074406589338
1473201094,5246,35,2,0.9998345295292054
1468573945,815,5,2,0.9989354507992335
1473201094,5246,35,2,0.9998345295292054
1462501566,6420,43,2,0.999879775455679
1462850953,7603,51,2,0.99988258768727
1462326972,521,3,2,0.9295902134534831
1473034121,7010,47,2,0.9999134335380624
1470533255,6565,44,2,0.9998960191464756
1473489912,12030,81,2,0.9999478038745777
1475134522,8494,57,2,0.999940884965382
1470808128,8043,54,2,0.9989149540036535
1464792135,5978,40,2,0.9998709754494828
1473489912,12030,81,2,0.9999478038745777
1463208294,3762,25,2,0.9997999412315195
1471474927,7007,47,2,0.9999230665345982
1469150651,5831,39,2,0.9999000025004999
1475134522,8494,57,2,0.999940884965382
1475133071,4060,27,2,0.9998741327734391
1462426952,373,2,2,0.6978243352135375
1468845561,3616,24,2,0.9998333276176472
1469223674,225,1,2,0.765687583952054
1473489912,12030,81,2,0.9999478038745777
1473034121,7010,47,2,0.9999134335380624
1471574190,3176,21,2,0.9996756990052533
1472693618,4799,32,2,0.9998559820428607
1475555248,4947,33,2,0.9998633552337768
1470533255,6565,44,2,0.9998960191464756
1468895051,5242,35,2,0.999854255262391
1475581665,4651,31,2,0.9995643428798489
1469070386,4063,27,2,0.9998543729960274
1475835574,9959,67,2,0.9999401480324724
1462501566,6420,43,2,0.999879775455679
1470013705,4646,31,2,0.9991367004948732
1463027699,7304,49,2,0.9998776052922376
1465427487,4801,32,2,0.9998360459853269
1472174446,6423,43,2,0.99991392776621
1475581665,4651,31,2,0.9995643428798489
1473113002,5531,37,2,0.9998990499919329
1459902080,3177,21,2,0.9998336761467151
1459953122,372,2,2,0.9590678759832988
1476152149,2884,19,2,0.9993497342772529
1473034121,7010,47,2,0.9999134335380624
1462243242,5981,40,2,0.9998998298350671
1476324709,1555,10,2,0.9954779478127528
1472856303,7159,48,2,0.9999166710276297
1473113002,5531,37,2,0.9998990499919329
1471574190,3176,21,2,0.9996756990052533
1470808128,8043,54,2,0.9989149540036535
1466828403,2436,16,2,0.9997678249177873
1462497757,6269,42,2,0.9999150062071785
1462006707,1848,12,2,0.9997999906117581
1474494973,7307,49,2,0.999928525680372
1461028934,5390,36,2,0.9998680453531775
1460337404,7458,50,2,0.9999180361543696
1462840111,3028,20,2,0.9998253175264084
1473034121,7010,47,2,0.9999134335380624
1461334795,963,6,2,0.9961627203040057
1464792135,5978,40,2,0.9998709754494828
1465396078,814,5,2,0.9913092558983887
1469257587,2879,19,2,0.9997988534680673
1476152149,2884,19,2,0.9993497342772529
1472174446,4501,30,2,0.9997933280395891
1475555248,4947,33,2,0.9998633552337768
1467808062,2587,17,2,0.9997990208007582
1473201094,5246,35,2,0.9998345295292054
1476152149,2884,19,2,0.9993497342772529
1460337404,7458,50,2,0.9999180361543696
1462144946,7455,50,2,0.9999041094733603
1468374666,4950,33,2,0.9998891225941657
1462501566,6420,43,2,0.999879775455679
1473489912,12030,81,2,0.9999478038745777
1465427487,4801,32,2,0.9998360459853269
1462501566,6420,43,2,0.999879775455679
1472516596,5239,35,2,0.999880895356975
1474532570,4357,29,2,0.9996790830617539
1467808062,2587,17,2,0.9997990208007582
1463470160,1406,9,2,0.9472563955199613
1475134522,8494,57,2,0.999940884965382
1464792135,5978,40,2,0.9998709754494828
1460337404,7458,50,2,0.9999180361543696
1470013705,4646,31,2,0.9991367004948732
1461837750,1258,8,2,0.998678841355758
1461916708,225,1,2,0.8650262102941719
1472174446,6423,43,2,0.99991392776621
1474532570,4357,29,2,0.9996790830617539
1468680723,3612,24,2,0.9998332369812095
1472538499,1260,8,2,0.9971309609526905
1473489912,12030,81,2,0.9999478038745777
1473201094,5246,35,2,0.9998345295292054
1461550203,2292,15,2,0.9997984670237275
1473936321,667,4,2,0.9975464511608002
1473034121,7010,47,2,0.9999134335380624
1472524743,962,6,2,0.9988595274374721
1468895051,5242,35,2,0.999854255262391
1472693618,4799,32,2,0.9998559820428607
1468990206,6279,42,2,0.9998865749666976
1473728247,5240,35,2,0.9998723217399764
1463025580,2886,19,2,0.9997888697853808
1459902080,3177,21,2,0.9998336761467151
1473034121,7010,47,2,0.9999134335380624
1468374975,2143,14,2,0.9997999600239984
1462501566,6420,43,2,0.999879775455679
1475555248,4947,33,2,0.9998633552337768
1475835574,9959,67,2,0.9999401480324724
1470533255,6565,44,2,0.9998960191464756
1472693618,4799,32,2,0.9998559820428607
1472461227,521,3,2,0.9933648065299193
1472516596,5239,35,2,0.999880895356975
1462497757,6269,42,2,0.9999150062071785
1460337404,5975,40,2,0.9998998260358284
1475133071,4060,27,2,0.9998741327734391
