tran_id,trans_time,total_amount,nin,nout,vout_weights
3e090fcbcb11f003100085ea68ed002f91efe814cb63491b9e10558d6031bb24,1464792135,5978,40,2,0.9998709754494828
df4d6a7117bb19714846586c28f0e8734030153d8d14874eda1fa0da4f488116,1473201094,5246,35,2,0.9998345295292054
bd8147b46e1abd90e157d5b4e4097fb9e5eacec7eae38b29c953ceae5474860f,1462501566,6420,43,2,0.999879775455679
083b23d87546a1e5a309a06ca1ea6f08c3d2712a8981d7953649654d9c7d8871,1460337404,7458,50,2,0.9999180361543696
504db4061830e3d1e729df4828e384453b506b58bbab6720c43f48f8ff3683ee,1470010471,519,3,2,0.9581285854457359
29a9e931d2af086b577e85f534c75dad186c81569eee6ae8a180cf9401b53d4a,1476757203,1402,9,2,0.998378006565448
332c34924301e89eb65e9c47d2374394b76d61618176b81327a03eb3da164d0a,1462322485,8334,56,2,0.999896816564226
0b17619fa7c81ceef35ce65f82b25a2f0dc5dab2e98b0a1bb1cdabc5b9205918,1463469581,373,2,2,0.966164742783376
22b6dbf6c9a2ad3f691861aba423e12d1192f9c410ac99f7ed035c03bbcb8940,1464615435,815,5,2,0.9840793265710259
241bc2498dc831397cab59bff1fcbe40f85cca2d9e69b600168b82b441d05728,1462497757,6269,42,2,0.9999150062071785
db8938888dbe467127238a6658d9e3f60e933d5b5ecc66d310e356c2a01a6d9e,1468374666,4950,33,2,0.9998891225941657
332c34924301e89eb65e9c47d2374394b76d61618176b81327a03eb3da164d0a,1462322485,8334,56,2,0.999896816564226
332c34924301e89eb65e9c47d2374394b76d61618176b81327a03eb3da164d0a,1462322485,8334,56,2,0.999896816564226
9ddec97b4d93c6a520e5c2f1b1d479353cf5d2c2e1bc18a504f05fbd976707e6,1465537636,4948,33,2,0.9998629314076842
d897d5cc4f3d14b49813ffade9c641505741fc63f96ac8c1e2bb7b30485c1931,1475555248,4947,33,2,0.9998633552337768
e249770d180ec33cd11789a01b2fbfb0af6051c6ae8b0142f33e4c74bbf2a444,1462144946,7455,50,2,0.9999041094733603
57418165fc88cdc6e787d04a944f8e7d30d930339d55df2badef4320555c6636,1472856303,7159,48,2,0.9999166710276297
f1a5734d417c65b4ddb3f21dbf3181da72620df5265a34863abc876049852c1a,1462840111,3028,20,2,0.9998253175264084
845d8be6453d1e8bab56ac6e3fe22a002ec0307cafcfe2c8b2e4ef5933a9663c,1472174446,4501,30,2,0.9997933280395891
3031bb24f70792de1f0851acc5ec660c1ac1b8b030105a3183af92e8baf73827,1473034121,7010,47,2,0.9999134335380624
19ee8b0d522a1f69626e61236717b38842169cf8db80da4fe2baea42c8ec64fc,1475473145,668,4,2,0.9951639769595845
a10f98af0be2790499e68698fed81e63e503bc84ddb5a2f602c644504a4b1e6d,1463542886,4204,28,2,0.9997969382424521
57418165fc88cdc6e787d04a944f8e7d30d930339d55df2badef4320555c6636,1472856303,7159,48,2,0.9999166710276297
bd8147b46e1abd90e157d5b4e4097fb9e5eacec7eae38b29c953ceae5474860f,1462501566,6420,43,2,0.999879775455679
ee31e62f015636ca1457bee2f87682aee3c607c4cae24f696c39efb7f7dd723f,1468680723,3612,24,2,0.9998332369812095
d897d5cc4f3d14b49813ffade9c641505741fc63f96ac8c1e2bb7b30485c1931,1475555248,4947,33,2,0.9998633552337768
df4d6a7117bb19714846586c28f0e8734030153d8d14874eda1fa0da4f488116,1473201094,5246,35,2,0.9998345295292054
854000997d11a64cf9c81bf89c80310c18d59fbf86e9876f9168f5ac76500f35,1460266044,1406,9,2,0.9969714095129749
f391971af2c2dac5d5079f47622cce2e0fa17aad3be1a7a08085a81151441e81,1473936321,667,4,2,0.9975464511608002
e4ab2680e5845198559b07c740665d871aa10bea6634972d5c06f12146fdbdd6,1474254571,2439,16,2,0.999672345569113
e249770d180ec33cd11789a01b2fbfb0af6051c6ae8b0142f33e4c74bbf2a444,1462144946,7455,50,2,0.9999041094733603
a7fb01efd0ed38e8430206078ffc7701752b7d58c1e4f7da4f0377b882ec4108,1468845561,3616,24,2,0.9998333276176472
90f7d536f07e4d93645cbc60acef696acc5b2e797eb7837a425f3a242959a2be,1474532570,4357,29,2,0.9996790830617539
a10f98af0be2790499e68698fed81e63e503bc84ddb5a2f602c644504a4b1e6d,1463542886,4204,28,2,0.9997969382424521
a7fb01efd0ed38e8430206078ffc7701752b7d58c1e4f7da4f0377b882ec4108,1468845561,3616,24,2,0.9998333276176472
6a80286357ea8ca4e2fb7946667aaeecee71581b842ac1d7f41fb501adfda16c,1462243242,5981,40,2,0.9998998298350671
b9b8b18bfb2b79c05cdddafe6f9d7dc4d7f7f3d7c1ce274c3e76f0e75b38321a,1465427487,4801,32,2,0.9998360459853269
3094f8cbd3c02d1704d2e4ebb2273b736a6539dbea3fee4fc687801b74ec63d9,1472883144,519,3,2,0.9782883449804836
2bcd75d8dfd6054e38828cf8154f890c4b607331951fff6bb53cea9b871a3aa3,1472516596,5239,35,2,0.999880895356975
ffc1f79ae5e537ff1e0f7c688e3e4cbffaf3feebfb53de3ce9c873e8fefc9842,1472538499,1260,8,2,0.9971309609526905
f89400a976ed8b5903a65481d038c13b88c40c16a971996f3ee6e588295e909c,1470808128,8043,54,2,0.9989149540036535
e249770d180ec33cd11789a01b2fbfb0af6051c6ae8b0142f33e4c74bbf2a444,1462144946,7455,50,2,0.9999041094733603
2e75597604077a843722184fd90001802ab0cf92faadcc225fd6c17a85224815,1476839736,1107,7,2,0.9993735670392322
ee31e62f015636ca1457bee2f87682aee3c607c4cae24f696c39efb7f7dd723f,1468680723,3612,24,2,0.9998332369812095
6a80286357ea8ca4e2fb7946667aaeecee71581b842ac1d7f41fb501adfda16c,1462243242,5981,40,2,0.9998998298350671
00e9c85569a1cbb16b73d49b41bc26dd857b21726200b935e24b126726e5fcaf,1470291412,1257,8,2,0.9953042921609482
72908c1ea1d7e0970c79dd715cf4c643d3735c3302f42615d1e18bced2f5a28b,1474601267,668,4,2,0.9745565061343622
3d372b674941181c43f899270b714e39135ff96e2cbebe3cfd4771d97090e67c,1460555838,3031,20,2,0.9997995753780817
b33e507b53b176dc8733509003da7eb193441c1bea43b937a12c82737f8cb8c6,1467223046,2884,19,2,0.9997999638224783
3560c57e2c662566425f7d5df79b4d520f807a0db25fee95ed5d5afebb9da4bc,1472693618,4799,32,2,0.9998559820428607
2bcd75d8dfd6054e38828cf8154f890c4b607331951fff6bb53cea9b871a3aa3,1472516596,5239,35,2,0.999880895356975
3e090fcbcb11f003100085ea68ed002f91efe814cb63491b9e10558d6031bb24,1464792135,5978,40,2,0.9998709754494828
3560c57e2c662566425f7d5df79b4d520f807a0db25fee95ed5d5afebb9da4bc,1472693618,4799,32,2,0.9998559820428607
808e49f788f6ddd6d0b9e5e12d38c34d18460d0bb0039837855fe5ef4633ed11,1467907009,3617,24,2,0.9997994950103133
1ca0968a63f3cf017c792facc7122d00dc8125d9a8c619624012b29a91eb5faf,1470533255,6565,44,2,0.9998960191464756
a93b670a1c280567bcf3db42848148c603687fe44808bb31886ef78d0d964866,1475840966,815,5,2,0.996741921018294
6409c93c23f872943345355bcbc6bf781f5fa5da6d504dbbed8d697f6475c91d,1470962298,3915,26,2,0.9997782926852266
bd8147b46e1abd90e157d5b4e4097fb9e5eacec7eae38b29c953ceae5474860f,1462501566,6420,43,2,0.999879775455679
339341a3c0ab7101b9efe7c45b10ecc488341ef82cafb03b75dcbd7698c4bf36,1468555462,3767,25,2,0.9998178586815036
db8938888dbe467127238a6658d9e3f60e933d5b5ecc66d310e356c2a01a6d9e,1468374666,4950,33,2,0.9998891225941657
c4b27785e15906b163ea3471cc74890f6b051f2d3877519f52a325ec0fbe4a5b,1468467714,6125,41,2,0.9998750078749843
00e9c85569a1cbb16b73d49b41bc26dd857b21726200b935e24b126726e5fcaf,1470291412,1257,8,2,0.9953042921609482
43f1620f5423ad93f27b30d337687460b809847fbb69600a2ccb884418a25631,1476227926,5237,35,2,0.9999074406589338
f89400a976ed8b5903a65481d038c13b88c40c16a971996f3ee6e588295e909c,1470808128,8043,54,2,0.9989149540036535
0fc0414bcb3993ca6c8a485385ac79625abb0aa91f7173c2383dd098482ea71e,1473113002,5531,37,2,0.9998990499919329
37ea332a8722fdd30ca689455ec198640a8a116952721a8ca7e507d75ff9759d,1475801040,4507,30,2,0.9998761513890105
7b172629e8e9c32840a30716845af5ecda2819b3bd94e182bbae983a8bfff7b4,1461028934,5390,36,2,0.9998680453531775
083b23d87546a1e5a309a06ca1ea6f08c3d2712a8981d7953649654d9c7d8871,1460337404,7458,50,2,0.9999180361543696
1ca0968a63f3cf017c792facc7122d00dc8125d9a8c619624012b29a91eb5faf,1470533255,6565,44,2,0.9998960191464756
0fddff6208420b42fcb3559c22d1b10a4efe71fafe623ce3fd39a41b4ce876ad,1462850953,7603,51,2,0.99988258768727
c4b27785e15906b163ea3471cc74890f6b051f2d3877519f52a325ec0fbe4a5b,1468467714,6125,41,2,0.9998750078749843
f265f8c9e5b0f33d994b16a9e9498fc2c630e54bb1c63ff27bd767e754af792e,1471308042,4654,31,2,0.9998943867195291
6e490a8c7896e06276f0387a5ca118c38f4a5f7773ed6c2aabb97cd4810854e7,1475225684,816,5,2,0.9912610688506412
3031bb24f70792de1f0851acc5ec660c1ac1b8b030105a3183af92e8baf73827,1473034121,7010,47,2,0.9999134335380624
6c98c8be7585189628abf03d8a295609a2d4f49f4fc67189bb91b3faf28f32e2,1470791306,5393,36,2,0.9987783904344882
f3d279f450b935a96c7a0b86a390f91a0639a211fd8e4a4e9fa7187b2f5bc67f,1474337660,3467,23,2,0.99854319479605
654a3c3425e123f3448f620b15fe6ded93a292c3ccc950aecf43a3b5521da317,1474835994,7010,47,2,0.9999224428155834
b33e507b53b176dc8733509003da7eb193441c1bea43b937a12c82737f8cb8c6,1467223046,2884,19,2,0.9997999638224783
999737d559582269d074909869c6eab0ac24bf4258bd3c0145e7bc674d5614bd,1473728247,5240,35,2,0.9998723217399764
1d51ece975668af9d750fc23848811e60113052f543e90e1964991cce9ff4e37,1471474927,7007,47,2,0.9999230665345982
2ba05a3dca3dce75756134741141b8e4ab883aa38b77c0ac13975286efceee2f,1473489912,12030,81,2,0.9999478038745777
56ceaf4ef76324732243f30283c9beac7176009a059c3ceb58978c93038c1239,1468990206,6279,42,2,0.9998865749666976
c762f546a1122119cf3aa66b6f5c15bb1d2e7c9207d58707aeefab14a26e03a7,1466610812,226,1,2,0.5753547925328154
6de43dc50b551d502e3d1381a43a47387001ad553877bc44edf72433a6c621c8,1466711423,3469,23,2,0.9996900349081483
4fbb3401e66b0f1890bdba15383f739b593a79bb9abcf9e33480d16f24a1b776,1467964855,3770,25,2,0.9998417232775701
43f1620f5423ad93f27b30d337687460b809847fbb69600a2ccb884418a25631,1476227926,5237,35,2,0.9999074406589338
56ceaf4ef76324732243f30283c9beac7176009a059c3ceb58978c93038c1239,1468990206,6279,42,2,0.9998865749666976
0fddff6208420b42fcb3559c22d1b10a4efe71fafe623ce3fd39a41b4ce876ad,1462850953,7603,51,2,0.99988258768727
999737d559582269d074909869c6eab0ac24bf4258bd3c0145e7bc674d5614bd,1473728247,5240,35,2,0.9998723217399764
c7fd7a3a56e8aaf7141ed08f8f11f250bd881f03925018c22f7eea331aa41d95,1460337404,5975,40,2,0.9998998260358284
241bc2498dc831397cab59bff1fcbe40f85cca2d9e69b600168b82b441d05728,1462497757,6269,42,2,0.9999150062071785
db8938888dbe467127238a6658d9e3f60e933d5b5ecc66d310e356c2a01a6d9e,1468374666,4950,33,2,0.9998891225941657
03596d54759a2a6cd829bdc3b22dab64ad4b9a97fb67e045e1e9895b259800bf,1463055689,814,5,2,0.997396761206692
c7fd7a3a56e8aaf7141ed08f8f11f250bd881f03925018c22f7eea331aa41d95,1460337404,5975,40,2,0.9998998260358284
ea4e270d159085ad067aa2a3b48880ae88bcf0e36c9196a1fd4d49fae7bcf29d,1475835574,9959,67,2,0.9999401480324724
0fddff6208420b42fcb3559c22d1b10a4efe71fafe623ce3fd39a41b4ce876ad,1462850953,7603,51,2,0.99988258768727
0fddff6208420b42fcb3559c22d1b10a4efe71fafe623ce3fd39a41b4ce876ad,1462850953,7603,51,2,0.99988258768727
6de43dc50b551d502e3d1381a43a47387001ad553877bc44edf72433a6c621c8,1466711423,3469,23,2,0.9996900349081483
98373d7507cc96f8e2ea559cecbc10348a5cede50134cdf64f5433c8012f637b,1468375940,962,6,2,0.99909815371605
7b172629e8e9c32840a30716845af5ecda2819b3bd94e182bbae983a8bfff7b4,1461028934,5390,36,2,0.9998680453531775
ae28023b67cb92e2459e01cb11388e65bc982293d666de46cc930109329a6d5c,1463018670,226,1,2,0.6500716899059628
18068174c3a803acb531e7b3fb4fb6285e83435d121e04026bb0691d498073a6,1463027699,7304,49,2,0.9998776052922376
df4d6a7117bb19714846586c28f0e8734030153d8d14874eda1fa0da4f488116,1473201094,5246,35,2,0.9998345295292054
f65df018bb14c95919c5eaf9fef9995dc8b9eefa88d8c5c3804b31e06020b0ca,1473421237,226,1,2,0.9799190798622464
0fc0414bcb3993ca6c8a485385ac79625abb0aa91f7173c2383dd098482ea71e,1473113002,5531,37,2,0.9998990499919329
8ae1e69097db777ed611a68496021c6edd98c0bbff512b277b13b7a2626e92b3,1468895051,5242,35,2,0.999854255262391
332c34924301e89eb65e9c47d2374394b76d61618176b81327a03eb3da164d0a,1462322485,8334,56,2,0.999896816564226
e249770d180ec33cd11789a01b2fbfb0af6051c6ae8b0142f33e4c74bbf2a444,1462144946,7455,50,2,0.9999041094733603
f89400a976ed8b5903a65481d038c13b88c40c16a971996f3ee6e588295e909c,1470808128,8043,54,2,0.9989149540036535
1ca0968a63f3cf017c792facc7122d00dc8125d9a8c619624012b29a91eb5faf,1470533255,6565,44,2,0.9998960191464756
845d8be6453d1e8bab56ac6e3fe22a002ec0307cafcfe2c8b2e4ef5933a9663c,1472174446,4501,30,2,0.9997933280395891
6409c93c23f872943345355bcbc6bf781f5fa5da6d504dbbed8d697f6475c91d,1470962298,3915,26,2,0.9997782926852266
e249770d180ec33cd11789a01b2fbfb0af6051c6ae8b0142f33e4c74bbf2a444,1462144946,7455,50,2,0.9999041094733603
e249770d180ec33cd11789a01b2fbfb0af6051c6ae8b0142f33e4c74bbf2a444,1462144946,7455,50,2,0.9999041094733603
a99809eebecf28016584d99a1bb89cf9ef601be92c348047a6ffd9575474aad2,1464135897,666,4,2,0.96647955729824
db8938888dbe467127238a6658d9e3f60e933d5b5ecc66d310e356c2a01a6d9e,1468374666,4950,33,2,0.9998891225941657
339341a3c0ab7101b9efe7c45b10ecc488341ef82cafb03b75dcbd7698c4bf36,1468555462,3767,25,2,0.9998178586815036
549dc0e437413dabe89bf4b683036b3cea6223eccb26ee8b3a83f5b3b545277a,1466828403,2436,16,2,0.9997678249177873
504db4061830e3d1e729df4828e384453b506b58bbab6720c43f48f8ff3683ee,1470010471,519,3,2,0.9581285854457359
90f7d536f07e4d93645cbc60acef696acc5b2e797eb7837a425f3a242959a2be,1474532570,4357,29,2,0.9996790830617539
ffac37ebc1173116fc5a3746a8d4e5770275fe3a53eac95e684b5d2adffde5f2,1475134522,8494,57,2,0.999940884965382
f83a1c0dd90f77a80dad50f9593274da54f23f83fefbfc2f8228ba86dec5558e,1470013705,4646,31,2,0.9991367004948732
2ba05a3dca3dce75756134741141b8e4ab883aa38b77c0ac13975286efceee2f,1473489912,12030,81,2,0.9999478038745777
c7fd7a3a56e8aaf7141ed08f8f11f250bd881f03925018c22f7eea331aa41d95,1460337404,5975,40,2,0.9998998260358284
2ba05a3dca3dce75756134741141b8e4ab883aa38b77c0ac13975286efceee2f,1473489912,12030,81,2,0.9999478038745777
6409c93c23f872943345355bcbc6bf781f5fa5da6d504dbbed8d697f6475c91d,1470962298,3915,26,2,0.9997782926852266
b363bd5f3f9b50085bf45076db05f5ca7d62f4b3aeffa1de271beec05b0dd0b7,1469150651,5831,39,2,0.9999000025004999
6a80286357ea8ca4e2fb7946667aaeecee71581b842ac1d7f41fb501adfda16c,1462243242,5981,40,2,0.9998998298350671
241bc2498dc831397cab59bff1fcbe40f85cca2d9e69b600168b82b441d05728,1462497757,6269,42,2,0.9999150062071785
1ca0968a63f3cf017c792facc7122d00dc8125d9a8c619624012b29a91eb5faf,1470533255,6565,44,2,0.9998960191464756
5eb1d7ea1b2aa53f875243bf9dc23e406787c6b2e2f1994a84b7ebdaccbff736,1463025580,2886,19,2,0.9997888697853808
654a3c3425e123f3448f620b15fe6ded93a292c3ccc950aecf43a3b5521da317,1474835994,7010,47,2,0.9999224428155834
f89400a976ed8b5903a65481d038c13b88c40c16a971996f3ee6e588295e909c,1470808128,8043,54,2,0.9989149540036535
083b23d87546a1e5a309a06ca1ea6f08c3d2712a8981d7953649654d9c7d8871,1460337404,7458,50,2,0.9999180361543696
f89400a976ed8b5903a65481d038c13b88c40c16a971996f3ee6e588295e909c,1470808128,8043,54,2,0.9989149540036535
18068174c3a803acb531e7b3fb4fb6285e83435d121e04026bb0691d498073a6,1463027699,7304,49,2,0.9998776052922376
d897d5cc4f3d14b49813ffade9c641505741fc63f96ac8c1e2bb7b30485c1931,1475555248,4947,33,2,0.9998633552337768
3031bb24f70792de1f0851acc5ec660c1ac1b8b030105a3183af92e8baf73827,1473034121,7010,47,2,0.9999134335380624
d897d5cc4f3d14b49813ffade9c641505741fc63f96ac8c1e2bb7b30485c1931,1475555248,4947,33,2,0.9998633552337768
1ca0968a63f3cf017c792facc7122d00dc8125d9a8c619624012b29a91eb5faf,1470533255,6565,44,2,0.9998960191464756
6de43dc50b551d502e3d1381a43a47387001ad553877bc44edf72433a6c621c8,1466711423,3469,23,2,0.9996900349081483
3e090fcbcb11f003100085ea68ed002f91efe814cb63491b9e10558d6031bb24,1464792135,5978,40,2,0.9998709754494828
6409c93c23f872943345355bcbc6bf781f5fa5da6d504dbbed8d697f6475c91d,1470962298,3915,26,2,0.9997782926852266
3031bb24f70792de1f0851acc5ec660c1ac1b8b030105a3183af92e8baf73827,1473034121,7010,47,2,0.9999134335380624
999737d559582269d074909869c6eab0ac24bf4258bd3c0145e7bc674d5614bd,1473728247,5240,35,2,0.9998723217399764
412f3a7f62e9457bdfc949550f816af74974b306f207b3c080d0632b3674c0a6,1462933594,2587,17,2,0.999799980415838
c4b27785e15906b163ea3471cc74890f6b051f2d3877519f52a325ec0fbe4a5b,1468467714,6125,41,2,0.9998750078749843
68bde6626776294886118045724db1f8ad272fa2364c22fb8d0ef90ac43e5362,1476664999,1401,9,2,0.9948799925688002
ea4e270d159085ad067aa2a3b48880ae88bcf0e36c9196a1fd4d49fae7bcf29d,1475835574,9959,67,2,0.9999401480324724
083b23d87546a1e5a309a06ca1ea6f08c3d2712a8981d7953649654d9c7d8871,1460337404,7458,50,2,0.9999180361543696
f1a5734d417c65b4ddb3f21dbf3181da72620df5265a34863abc876049852c1a,1462840111,3028,20,2,0.9998253175264084
4fbb3401e66b0f1890bdba15383f739b593a79bb9abcf9e33480d16f24a1b776,1467964855,3770,25,2,0.9998417232775701
a93b670a1c280567bcf3db42848148c603687fe44808bb31886ef78d0d964866,1475840966,815,5,2,0.996741921018294
c79a1b838288d4be537d2198cdd4f75f583ec53176266d1e78fca06ebc27e092,1476152149,2884,19,2,0.9993497342772529
f89400a976ed8b5903a65481d038c13b88c40c16a971996f3ee6e588295e909c,1470808128,8043,54,2,0.9989149540036535
808e49f788f6ddd6d0b9e5e12d38c34d18460d0bb0039837855fe5ef4633ed11,1467907009,3617,24,2,0.9997994950103133
6bdf04a527dfeebd741df5be5ed204db539ae0474d10e194bb024c2ff081c493,1462590802,814,5,2,0.9875013296881743
ea4e270d159085ad067aa2a3b48880ae88bcf0e36c9196a1fd4d49fae7bcf29d,1475835574,9959,67,2,0.9999401480324724
549dc0e437413dabe89bf4b683036b3cea6223eccb26ee8b3a83f5b3b545277a,1466828403,2436,16,2,0.9997678249177873
86707f92336583c1373c4ec10c251143ef391b2dc4fd8a588323e6b91b935373,1476259708,816,5,2,0.9980155971994533
999737d559582269d074909869c6eab0ac24bf4258bd3c0145e7bc674d5614bd,1473728247,5240,35,2,0.9998723217399764
70f92d8799ea51a780ee4b40e89f77842f71c8e14c29e8b731f80afc3e657282,1473745686,520,3,2,0.9894809957459937
7b172629e8e9c32840a30716845af5ecda2819b3bd94e182bbae983a8bfff7b4,1461028934,5390,36,2,0.9998680453531775
6c98c8be7585189628abf03d8a295609a2d4f49f4fc67189bb91b3faf28f32e2,1470791306,5393,36,2,0.9987783904344882
29160631608d23c4b7894c71c1664cac9c811a124c2b34412e606c56b01db977,1461550203,2292,15,2,0.9997984670237275
9b51c3eaf08dbfc5093077047f2c99d10fd5def4b6bdc105d3fe18f160de31f9,1469718236,1110,7,2,0.9986708488350486
d48b6c79af0abece574aa53808e880e580219cc9fdcb61a9278b9b183a86ab71,1470567620,5537,37,2,0.9998883953183803
2ba05a3dca3dce75756134741141b8e4ab883aa38b77c0ac13975286efceee2f,1473489912,12030,81,2,0.9999478038745777
c7fd7a3a56e8aaf7141ed08f8f11f250bd881f03925018c22f7eea331aa41d95,1460337404,5975,40,2,0.9998998260358284
b363bd5f3f9b50085bf45076db05f5ca7d62f4b3aeffa1de271beec05b0dd0b7,1469150651,5831,39,2,0.9999000025004999
37ea332a8722fdd30ca689455ec198640a8a116952721a8ca7e507d75ff9759d,1475801040,4507,30,2,0.9998761513890105
bbed08033298b3b18fa5071012271f186dd5b5587d2a616c448201dbf31b3b1e,1475133071,4060,27,2,0.9998741327734391
df4d6a7117bb19714846586c28f0e8734030153d8d14874eda1fa0da4f488116,1473201094,5246,35,2,0.9998345295292054
e4ab2680e5845198559b07c740665d871aa10bea6634972d5c06f12146fdbdd6,1474254571,2439,16,2,0.999672345569113
18068174c3a803acb531e7b3fb4fb6285e83435d121e04026bb0691d498073a6,1463027699,7304,49,2,0.9998776052922376
d48b6c79af0abece574aa53808e880e580219cc9fdcb61a9278b9b183a86ab71,1470567620,5537,37,2,0.9998883953183803
bd8147b46e1abd90e157d5b4e4097fb9e5eacec7eae38b29c953ceae5474860f,1462501566,6420,43,2,0.999879775455679
c7fd7a3a56e8aaf7141ed08f8f11f250bd881f03925018c22f7eea331aa41d95,1460337404,5975,40,2,0.9998998260358284
90f7d536f07e4d93645cbc60acef696acc5b2e797eb7837a425f3a242959a2be,1474532570,4357,29,2,0.9996790830617539
f1a5734d417c65b4ddb3f21dbf3181da72620df5265a34863abc876049852c1a,1462840111,3028,20,2,0.9998253175264084
37ea332a8722fdd30ca689455ec198640a8a116952721a8ca7e507d75ff9759d,1475801040,4507,30,2,0.9998761513890105
37ea332a8722fdd30ca689455ec198640a8a116952721a8ca7e507d75ff9759d,1475801040,4507,30,2,0.9998761513890105
412f3a7f62e9457bdfc949550f816af74974b306f207b3c080d0632b3674c0a6,1462933594,2587,17,2,0.999799980415838
29a9e931d2af086b577e85f534c75dad186c81569eee6ae8a180cf9401b53d4a,1476757203,1402,9,2,0.998378006565448
43f1620f5423ad93f27b30d337687460b809847fbb69600a2ccb884418a25631,1476227926,5237,35,2,0.9999074406589338
29160631608d23c4b7894c71c1664cac9c811a124c2b34412e606c56b01db977,1461550203,2292,15,2,0.9997984670237275
075ea5e8d6fde340b1caa34d951debd8fcb42218e00a5424eb5643bc31503ba5,1468374975,2143,14,2,0.9997999600239984
9b51c3eaf08dbfc5093077047f2c99d10fd5def4b6bdc105d3fe18f160de31f9,1469718236,1110,7,2,0.9986708488350486
a3ca2130148c9c1f86fb3aad8580d288dc6fbca8216fbb6c967d56840e138f58,1469762604,521,3,2,0.9899385991345377
504db4061830e3d1e729df4828e384453b506b58bbab6720c43f48f8ff3683ee,1470010471,519,3,2,0.9581285854457359
f83a1c0dd90f77a80dad50f9593274da54f23f83fefbfc2f8228ba86dec5558e,1470013705,4646,31,2,0.9991367004948732
654a3c3425e123f3448f620b15fe6ded93a292c3ccc950aecf43a3b5521da317,1474835994,7010,47,2,0.9999224428155834
a7fb01efd0ed38e8430206078ffc7701752b7d58c1e4f7da4f0377b882ec4108,1468845561,3616,24,2,0.9998333276176472
241bc2498dc831397cab59bff1fcbe40f85cca2d9e69b600168b82b441d05728,1462497757,6269,42,2,0.9999150062071785
0d0dc4da353d0bf81af4869cfb25d2d128b7fd921d1b7b6ad2dadad8492ff3ae,1465396078,814,5,2,0.9913092558983887
fc779ed6f0db7b85cc041fcaeba02af7a43e3c152579e3eb50e651c3a47df359,1477097529,961,6,2,0.9948739528194434
b363bd5f3f9b50085bf45076db05f5ca7d62f4b3aeffa1de271beec05b0dd0b7,1469150651,5831,39,2,0.9999000025004999
d48b6c79af0abece574aa53808e880e580219cc9fdcb61a9278b9b183a86ab71,1470567620,5537,37,2,0.9998883953183803
0fc0414bcb3993ca6c8a485385ac79625abb0aa91f7173c2383dd098482ea71e,1473113002,5531,37,2,0.9998990499919329
25abb415654d8f6fd68013774a801df758546544ddf92d2f93823d5a8f7177a5,1464748014,2440,16,2,0.9998142607698893
9b51c3eaf08dbfc5093077047f2c99d10fd5def4b6bdc105d3fe18f160de31f9,1469718236,1110,7,2,0.9986708488350486
1ca0968a63f3cf017c792facc7122d00dc8125d9a8c619624012b29a91eb5faf,1470533255,6565,44,2,0.9998960191464756
86707f92336583c1373c4ec10c251143ef391b2dc4fd8a588323e6b91b935373,1476259708,816,5,2,0.9980155971994533
4fbb3401e66b0f1890bdba15383f739b593a79bb9abcf9e33480d16f24a1b776,1467964855,3770,25,2,0.9998417232775701
9ddec97b4d93c6a520e5c2f1b1d479353cf5d2c2e1bc18a504f05fbd976707e6,1465537636,4948,33,2,0.9998629314076842
56ceaf4ef76324732243f30283c9beac7176009a059c3ceb58978c93038c1239,1468990206,6279,42,2,0.9998865749666976
6409c93c23f872943345355bcbc6bf781f5fa5da6d504dbbed8d697f6475c91d,1470962298,3915,26,2,0.9997782926852266
bbed08033298b3b18fa5071012271f186dd5b5587d2a616c448201dbf31b3b1e,1475133071,4060,27,2,0.9998741327734391
b363bd5f3f9b50085bf45076db05f5ca7d62f4b3aeffa1de271beec05b0dd0b7,1469150651,5831,39,2,0.9999000025004999
e4ab2680e5845198559b07c740665d871aa10bea6634972d5c06f12146fdbdd6,1474254571,2439,16,2,0.999672345569113
ffac37ebc1173116fc5a3746a8d4e5770275fe3a53eac95e684b5d2adffde5f2,1475134522,8494,57,2,0.999940884965382
df4d6a7117bb19714846586c28f0e8734030153d8d14874eda1fa0da4f488116,1473201094,5246,35,2,0.9998345295292054
332c34924301e89eb65e9c47d2374394b76d61618176b81327a03eb3da164d0a,1462322485,8334,56,2,0.999896816564226
075ea5e8d6fde340b1caa34d951debd8fcb42218e00a5424eb5643bc31503ba5,1468374975,2143,14,2,0.9997999600239984
c7fd7a3a56e8aaf7141ed08f8f11f250bd881f03925018c22f7eea331aa41d95,1460337404,5975,40,2,0.9998998260358284
cd81dacd4c4c3c2e365657db125a7e141b50501c65c42c77d1d688b294f1fec2,1472174446,6423,43,2,0.99991392776621
7b172629e8e9c32840a30716845af5ecda2819b3bd94e182bbae983a8bfff7b4,1461028934,5390,36,2,0.9998680453531775
1d51ece975668af9d750fc23848811e60113052f543e90e1964991cce9ff4e37,1471474927,7007,47,2,0.9999230665345982
cd81dacd4c4c3c2e365657db125a7e141b50501c65c42c77d1d688b294f1fec2,1472174446,6423,43,2,0.99991392776621
56ceaf4ef76324732243f30283c9beac7176009a059c3ceb58978c93038c1239,1468990206,6279,42,2,0.9998865749666976
241bc2498dc831397cab59bff1fcbe40f85cca2d9e69b600168b82b441d05728,1462497757,6269,42,2,0.9999150062071785
339341a3c0ab7101b9efe7c45b10ecc488341ef82cafb03b75dcbd7698c4bf36,1468555462,3767,25,2,0.9998178586815036
